Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
1199,Mahindra,XUV700,2023,Petrol,Manual,2522051.78,15.6,1997,5,8325.46
1200,Kia,Carnival,2018,Diesel,Automatic,2703627.12,14.2,2199,7,10472.24
1201,Tata Motors,Punch,2024,Petrol,Automatic,925507.89,21.7,1199,5,4600.88
1202,Volkswagen,Virtus,2019,Diesel,Automatic,1191856.72,18.9,1498,5,6010.45
1203,Toyota,Camry,2017,Petrol,Manual,4130922.7,17.9,2487,5,9341.71
1204,Mahindra,XUV700,2016,Petrol,Automatic,2364077.82,16.5,1997,5,7317.8
1205,Toyota,Innova Crysta,2023,Diesel,Manual,1986836.64,15.3,2393,7,7774.48
1206,Kia,Seltos,2017,Electric,Manual,1648968.4,17.6,1497,5,7168.09
1207,Toyota,Fortuner,2019,Diesel,Manual,3946774.65,15.0,2755,7,11888.0
1208,Skoda,Rapid,2020,Diesel,Manual,1002006.66,15.9,1197,5,5744.01
1209,Hyundai,i10,2016,Electric,Automatic,741376.77,20.2,998,5,2294.27
1210,Honda,Civic,2020,Petrol,Manual,2078646.69,15.7,1799,5,6321.6
1211,Renault,Duster,2017,Petrol,Automatic,1300715.46,14.4,1461,5,4608.97
1212,Renault,Duster,2023,Electric,Automatic,1329040.75,15.4,1461,5,4976.18
1213,Renault,Duster,2019,Diesel,Manual,936933.1,14.2,1461,5,4279.95
1214,Hyundai,Verna,2016,Petrol,Manual,1213598.24,19.2,1497,5,5356.23
1215,Toyota,Urban Cruiser,2019,Petrol,Automatic,1120641.22,18.5,1462,5,3816.86
1216,Tata Motors,Punch,2024,Petrol,Manual,981040.67,21.9,1199,5,4601.15
1217,Skoda,Slavia,2022,Petrol,Automatic,1699673.99,17.9,1498,5,6757.13
1218,Mahindra,XUV700,2023,Petrol,Manual,2464055.07,16.9,1997,5,7493.97
1219,Maruti Suzuki,WagonR,2018,Petrol,Manual,761700.01,22.6,998,5,2404.26
1220,Tata Motors,Altroz,2018,Petrol,Automatic,1048463.25,19.4,1199,5,4029.56
1221,Kia,Seltos,2016,CNG,Manual,1483661.55,17.1,1497,5,6329.16
1222,Toyota,Camry,2016,Petrol,Manual,4222749.76,16.5,2487,5,9714.61
1223,Renault,Lodgy,2020,Diesel,Manual,1146529.74,21.3,1461,7,5032.65
1224,Toyota,Fortuner,2016,Petrol,Automatic,3350733.61,13.7,2755,7,11270.43
1225,Maruti Suzuki,Ertiga,2020,Petrol,Manual,1002577.08,20.0,1462,7,4835.51
1226,Maruti Suzuki,Baleno,2020,Diesel,Manual,784709.69,19.4,1197,5,3704.48
1227,Volkswagen,Tiguan,2023,Diesel,Automatic,3382168.9,12.6,1984,5,12257.31
1228,Volkswagen,Tiguan,2021,Petrol,Manual,3577651.93,14.0,1984,5,12831.89
1229,Tata Motors,Punch,2023,Petrol,Automatic,700123.65,19.8,1199,5,3994.61
1230,Skoda,Octavia,2016,Diesel,Automatic,2574278.56,15.8,1968,5,9937.04
1231,Tata Motors,Harrier,2023,Diesel,Automatic,1692890.91,15.8,2184,7,7936.12
1232,Renault,Duster,2024,Petrol,Manual,1320113.88,14.3,1461,5,4189.64
1233,Kia,Carnival,2018,Petrol,Manual,3115741.83,15.1,2199,7,13112.11
1234,Mahindra,XUV300,2017,Petrol,Manual,1151497.52,17.2,1197,5,4900.01
1235,Renault,Duster,2022,Petrol,Manual,979888.3,14.6,1461,5,3885.21
1236,Kia,EV6,2018,CNG,Automatic,6475064.92,520.6,2397,5,10531.84
1237,Volkswagen,Tiguan,2023,Petrol,Automatic,3542996.38,14.7,1984,5,12017.64
1238,Renault,Kiger,2019,Diesel,Manual,704598.8,18.6,999,5,4413.91
1239,Hyundai,Creta,2018,Petrol,Manual,1528840.69,17.9,1497,5,6006.53
1240,Kia,Sonet,2023,Petrol,Automatic,1286237.66,18.7,998,5,4912.3
1241,Volkswagen,Virtus,2019,Diesel,Manual,1339894.42,18.2,1498,5,5661.33
1242,Volkswagen,Virtus,2022,Diesel,Manual,1657903.89,17.5,1498,5,5557.3
1243,Mahindra,Bolero,2022,Petrol,Automatic,1192265.45,16.6,1493,7,5492.39
1244,Maruti Suzuki,Baleno,2022,Petrol,Manual,1026474.58,19.8,1197,5,3996.15
1245,Hyundai,i20,2023,Diesel,Manual,826716.93,19.9,1197,5,3661.96
1246,Mahindra,Bolero,2021,Petrol,Automatic,972794.09,15.8,1493,7,4755.46
1247,Kia,Seltos,2021,Petrol,Automatic,1491900.95,18.0,1497,5,6778.96
1248,Mahindra,XUV700,2019,Petrol,Manual,2199160.89,16.1,1997,5,6971.04
1249,Honda,City,2022,Diesel,Manual,1166823.85,19.2,1498,5,4949.48
1250,Volkswagen,Virtus,2015,Petrol,Manual,1437104.33,18.6,1498,5,5192.54
1251,Kia,Carnival,2019,Petrol,Automatic,3368374.77,14.2,2199,7,8919.25
1252,Kia,Seltos,2017,Diesel,Manual,1552270.12,17.7,1497,5,5388.31
1253,Maruti Suzuki,Swift,2021,Petrol,Automatic,916937.77,23.5,1197,5,3594.43
1254,Tata Motors,Punch,2016,Diesel,Manual,894144.88,20.9,1199,5,3328.85
1255,Renault,Lodgy,2020,Diesel,Manual,1195592.01,21.5,1461,7,3689.67
1256,Honda,Amaze,2015,Petrol,Manual,811664.67,21.9,1199,5,3886.19
1257,Volkswagen,Polo,2019,Petrol,Automatic,1069525.71,17.9,999,5,4234.44
1258,Mahindra,XUV300,2021,Diesel,Automatic,828744.13,17.9,1197,5,5253.1
1259,Mahindra,Thar,2018,Petrol,Manual,1535272.77,16.0,2184,4,8194.82
1260,Maruti Suzuki,Baleno,2016,Diesel,Manual,1035287.42,20.6,1197,5,3891.9
1261,Skoda,Slavia,2017,Electric,Automatic,1322480.71,15.3,1498,5,7138.52
1262,Toyota,Fortuner,2017,Diesel,Manual,5156926.87,14.3,2755,7,10181.55
1263,Skoda,Octavia,2018,Diesel,Automatic,2608367.05,15.7,1968,5,9674.96
1264,Hyundai,Venue,2016,Diesel,Automatic,912669.13,19.3,998,5,3880.54
1265,Toyota,Fortuner,2018,Diesel,Automatic,4157901.07,12.9,2755,7,13302.83
1266,Hyundai,Creta,2019,Diesel,Manual,1507100.62,18.3,1497,5,5123.53
1267,Hyundai,i10,2017,Petrol,Manual,667041.64,20.4,998,5,3102.79
1268,Tata Motors,Tiago,2018,CNG,Automatic,593789.82,21.4,1199,5,3675.66
1269,Kia,Seltos,2017,Petrol,Automatic,1123007.72,16.8,1497,5,5328.15
1270,Toyota,Fortuner,2015,Diesel,Automatic,4217043.98,13.9,2755,7,12979.47
1271,Hyundai,Venue,2023,Petrol,Manual,1114775.57,19.2,998,5,4058.85
1272,Hyundai,Venue,2019,Petrol,Manual,755386.3,19.8,998,5,4613.05
1273,Kia,Carens,2015,Petrol,Automatic,1060721.01,18.1,1497,7,7233.85
1274,Tata Motors,Harrier,2019,Diesel,Manual,1856730.46,15.0,2184,7,7450.11
1275,Skoda,Kushaq,2019,CNG,Automatic,1199092.22,16.5,1498,5,7011.45
1276,Volkswagen,Taigun,2020,Diesel,Manual,1200699.07,16.9,1498,5,7376.94
1277,Volkswagen,Vento,2016,Electric,Automatic,1030203.66,16.5,1598,5,4609.57
1278,Honda,Civic,2021,Diesel,Automatic,2133131.68,14.3,1799,5,6843.24
1279,Kia,Seltos,2020,Petrol,Manual,1559933.74,17.8,1497,5,5460.71
1280,Skoda,Rapid,2021,Petrol,Automatic,852102.06,15.8,1197,5,4509.48
1281,Tata Motors,Nexon,2023,Electric,Automatic,1149413.2,19.8,1497,5,5023.25
1282,Tata Motors,Altroz,2023,CNG,Automatic,1026241.7,19.4,1199,5,2906.12
1283,Maruti Suzuki,Ertiga,2023,Petrol,Manual,1279699.59,18.5,1462,7,5708.12
1284,Hyundai,Creta,2019,Diesel,Automatic,1687247.43,17.4,1497,5,5319.96
1285,Mahindra,XUV300,2015,Petrol,Automatic,860121.7,17.0,1197,5,3811.42
1286,Honda,WR-V,2020,Petrol,Automatic,910750.38,18.0,1199,5,4540.44
1287,Maruti Suzuki,Swift,2022,Petrol,Manual,889074.15,21.7,1197,5,2913.92
1288,Renault,Triber,2019,Diesel,Automatic,754786.36,17.0,999,7,3673.52
1289,Kia,Carens,2021,Electric,Automatic,1242937.95,15.3,1497,7,6798.66
1290,Kia,EV6,2020,Petrol,Automatic,6014796.02,517.4,2397,5,10146.91
1291,Honda,WR-V,2020,Petrol,Automatic,925284.08,20.7,1199,5,4072.71
1292,Mahindra,Scorpio-N,2017,Petrol,Automatic,2118786.83,15.3,2184,7,7015.55
1293,Honda,City,2019,Diesel,Automatic,1466449.78,19.8,1498,5,5716.36
1294,Mahindra,Thar,2021,Petrol,Automatic,1627366.31,13.2,2184,4,6377.36
1295,Volkswagen,Taigun,2023,Diesel,Automatic,1177864.83,15.7,1498,5,6835.93
1296,Tata Motors,Altroz,2017,Petrol,Automatic,872389.64,19.7,1199,5,4134.17
1297,Renault,Triber,2016,Diesel,Manual,960577.08,17.3,999,7,3599.78
1298,Honda,WR-V,2024,Petrol,Automatic,933209.47,17.8,1199,5,3679.71
1299,Tata Motors,Punch,2024,Petrol,Manual,654785.64,20.3,1199,5,3467.54
1300,Renault,Lodgy,2016,CNG,Manual,1038149.73,20.9,1461,7,4083.84
1301,Skoda,Octavia,2018,Petrol,Manual,2318903.48,15.0,1968,5,10268.88
1302,Skoda,Octavia,2017,Electric,Manual,2717101.35,15.8,1968,5,7667.03
1303,Kia,Sonet,2015,Petrol,Automatic,941484.63,19.5,998,5,4891.72
1304,Volkswagen,Vento,2016,Petrol,Automatic,1267769.71,16.7,1598,5,3943.86
1305,Skoda,Rapid,2024,Petrol,Automatic,1004643.34,16.6,1197,5,4468.73
1306,Tata Motors,Nexon,2020,Petrol,Manual,1153398.48,20.7,1497,5,4218.31
1307,Kia,Carnival,2015,Petrol,Manual,2863770.07,14.6,2199,7,13127.45
1308,Tata Motors,Tiago,2017,Diesel,Manual,765076.18,20.7,1199,5,3663.94
1309,Kia,Seltos,2020,Diesel,Automatic,1844636.55,17.6,1497,5,5059.42
1310,Hyundai,i10,2024,Petrol,Automatic,668587.45,20.0,998,5,2864.72
1311,Mahindra,XUV700,2017,Petrol,Automatic,1557366.74,15.2,1997,5,6712.5
1312,Honda,WR-V,2017,Petrol,Automatic,1074597.49,19.8,1199,5,3233.27
1313,Honda,Amaze,2017,Petrol,Manual,797539.66,21.4,1199,5,4113.9
1314,Honda,Jazz,2020,Diesel,Automatic,883710.1,19.0,1199,5,4588.29
1315,Volkswagen,Tiguan,2017,Petrol,Manual,3796278.16,13.2,1984,5,11731.06
1316,Honda,City,2024,Petrol,Manual,1467124.09,17.8,1498,5,4827.33
1317,Tata Motors,Nexon,2019,Petrol,Automatic,1009200.29,19.7,1497,5,5610.56
1318,Hyundai,Venue,2024,Diesel,Automatic,960805.85,18.3,998,5,4345.07
1319,Maruti Suzuki,Dzire,2017,Petrol,Manual,988914.19,20.4,1197,5,4377.82
1320,Tata Motors,Harrier,2024,Diesel,Manual,1553955.07,17.7,2184,7,6762.88
1321,Honda,Jazz,2023,Petrol,Automatic,782305.68,17.5,1199,5,4630.0
1322,Maruti Suzuki,Baleno,2023,CNG,Automatic,1063676.36,21.7,1197,5,3409.09
1323,Renault,Kwid,2022,Diesel,Automatic,495366.0,22.2,999,5,2844.21
1324,Skoda,Rapid,2018,Petrol,Automatic,1070209.31,16.7,1197,5,5610.09
1325,Skoda,Octavia,2017,Diesel,Manual,2345161.72,14.7,1968,5,9228.86
1326,Kia,Carens,2024,Petrol,Manual,1548692.38,16.8,1497,7,6790.9
1327,Kia,Sonet,2022,Petrol,Automatic,910493.94,19.5,998,5,4493.28
1328,Mahindra,Scorpio-N,2023,Petrol,Automatic,1971403.03,16.5,2184,7,8947.8
1329,Skoda,Slavia,2024,Petrol,Manual,1310677.5,15.0,1498,5,4917.98
1330,Tata Motors,Harrier,2017,Petrol,Manual,1807762.68,17.9,2184,7,6044.96
1331,Renault,Duster,2022,Diesel,Automatic,1164322.55,14.6,1461,5,4321.4
1332,Toyota,Urban Cruiser,2017,Diesel,Automatic,970045.2,18.0,1462,5,2977.03
1333,Skoda,Kushaq,2024,Petrol,Automatic,1670675.99,16.7,1498,5,7237.95
1334,Honda,Civic,2020,Petrol,Automatic,1872686.95,16.3,1799,5,6426.47
1335,Mahindra,XUV300,2020,Diesel,Manual,1084750.08,19.1,1197,5,4594.13
1336,Kia,Sonet,2021,Petrol,Automatic,852270.94,18.1,998,5,4156.32
1337,Honda,Civic,2021,Diesel,Manual,2248389.19,16.9,1799,5,6013.77
1338,Hyundai,Verna,2016,Petrol,Manual,1430172.52,18.9,1497,5,6090.16
1339,Toyota,Fortuner,2020,Diesel,Manual,4119248.5,14.9,2755,7,12328.81
1340,Tata Motors,Nexon,2023,Petrol,Automatic,1002394.33,19.6,1497,5,5374.72
1341,Maruti Suzuki,Dzire,2020,Petrol,Manual,719162.33,20.1,1197,5,3971.89
1342,Honda,Amaze,2019,Diesel,Manual,898965.85,20.3,1199,5,3666.62
1343,Honda,City,2018,Petrol,Manual,1130952.61,19.0,1498,5,4856.73
1344,Kia,Sonet,2016,Electric,Automatic,1113102.66,20.4,998,5,4898.82
1345,Kia,Carens,2016,Petrol,Manual,1301343.06,18.6,1497,7,5681.82
1346,Kia,Seltos,2021,Diesel,Automatic,1283626.17,16.4,1497,5,6847.65
1347,Hyundai,Verna,2024,Petrol,Automatic,1269473.49,19.7,1497,5,5140.5
1348,Hyundai,Venue,2019,Petrol,Automatic,930727.45,18.0,998,5,3762.42
1349,Mahindra,Thar,2021,Petrol,Manual,1315622.39,13.6,2184,4,7955.77
1350,Hyundai,Verna,2015,Petrol,Automatic,1046015.11,17.8,1497,5,5368.21
1351,Renault,Kwid,2017,Petrol,Manual,565822.31,24.1,999,5,2709.11
1352,Kia,Sonet,2018,Petrol,Manual,853489.77,18.7,998,5,4978.46
1353,Maruti Suzuki,Dzire,2018,Petrol,Automatic,732651.57,22.2,1197,5,4120.26
1354,Volkswagen,Vento,2019,Diesel,Automatic,1098590.22,17.4,1598,5,4885.06
1355,Skoda,Superb,2017,Diesel,Automatic,3651551.2,14.0,1984,5,8819.22
1356,Renault,Kwid,2019,Diesel,Manual,599671.91,22.2,999,5,2542.11
1357,Mahindra,XUV700,2017,Petrol,Automatic,1730859.29,18.0,1997,5,6255.79
1358,Kia,Carens,2018,Petrol,Manual,1186604.54,15.6,1497,7,6753.87
1359,Toyota,Fortuner,2021,Petrol,Manual,5064583.4,14.1,2755,7,10631.52
1360,Kia,Carens,2017,Diesel,Manual,1197719.55,15.9,1497,7,5456.55
1361,Mahindra,Thar,2017,Diesel,Automatic,1397864.27,14.3,2184,4,6175.93
1362,Hyundai,Venue,2019,Diesel,Manual,777396.2,20.6,998,5,3697.74
1363,Hyundai,Verna,2018,Diesel,Automatic,1502786.23,18.2,1497,5,5003.59
1364,Renault,Lodgy,2020,Petrol,Manual,945368.95,21.1,1461,7,4204.78
1365,Renault,Kiger,2019,Petrol,Automatic,1143371.16,20.9,999,5,4234.39
1366,Kia,EV6,2020,Petrol,Manual,6413585.29,504.5,2397,5,10607.07
1367,Mahindra,Thar,2019,Diesel,Manual,1601185.36,14.6,2184,4,7574.84
1368,Mahindra,XUV300,2018,Diesel,Automatic,1057483.19,19.0,1197,5,5118.3
1369,Mahindra,XUV300,2019,Petrol,Manual,834357.62,17.6,1197,5,5180.94
1370,Renault,Kiger,2015,Diesel,Automatic,997179.12,20.8,999,5,3137.18
1371,Volkswagen,Tiguan,2023,Petrol,Automatic,3455317.02,14.1,1984,5,9601.75
1372,Toyota,Innova Crysta,2018,Petrol,Automatic,2458391.74,14.1,2393,7,7449.23
1373,Mahindra,XUV700,2020,Petrol,Manual,2693253.12,17.1,1997,5,6490.6
1374,Renault,Lodgy,2015,Petrol,Manual,1029957.31,21.6,1461,7,3728.37
1375,Kia,Sonet,2021,Petrol,Automatic,1304915.04,19.6,998,5,5362.21
1376,Tata Motors,Altroz,2018,Petrol,Automatic,937415.82,19.7,1199,5,3200.1
1377,Toyota,Urban Cruiser,2016,Petrol,Manual,995102.11,17.9,1462,5,2749.28
1378,Volkswagen,Vento,2020,Petrol,Automatic,1276008.24,17.1,1598,5,4833.07
1379,Skoda,Rapid,2019,Petrol,Automatic,1031069.78,16.9,1197,5,5245.84
1380,Skoda,Slavia,2022,Petrol,Manual,1461377.24,16.3,1498,5,5639.55
1381,Toyota,Camry,2021,Petrol,Automatic,4597278.05,16.7,2487,5,12451.43
1382,Toyota,Urban Cruiser,2015,Electric,Automatic,973842.37,18.6,1462,5,3147.89
1383,Renault,Kiger,2017,Diesel,Manual,902583.08,19.1,999,5,4023.49
1384,Mahindra,XUV300,2023,Petrol,Manual,1035723.03,16.6,1197,5,3658.38
1385,Toyota,Urban Cruiser,2021,Petrol,Manual,1138030.15,17.2,1462,5,3100.65
1386,Mahindra,Thar,2015,Petrol,Automatic,1518147.28,14.0,2184,4,5984.07
1387,Volkswagen,Virtus,2019,Petrol,Manual,1753439.04,17.2,1498,5,6770.13
1388,Mahindra,Bolero,2019,Petrol,Automatic,926062.09,15.6,1493,7,4495.82
1389,Skoda,Kushaq,2020,Petrol,Manual,1921801.79,16.8,1498,5,6940.54
1390,Honda,Jazz,2018,Petrol,Manual,916536.75,16.2,1199,5,4531.92
1391,Kia,Carnival,2021,Petrol,Automatic,2726384.48,13.2,2199,7,9674.18
1392,Mahindra,Thar,2016,Petrol,Manual,1363228.77,13.2,2184,4,6416.19
1393,Kia,EV6,2020,Diesel,Manual,6240038.53,504.1,2397,5,11904.27
1394,Skoda,Octavia,2024,Petrol,Manual,2341164.62,15.2,1968,5,8561.84
1395,Honda,Amaze,2015,Electric,Manual,795213.33,19.0,1199,5,4656.92
1396,Hyundai,Verna,2024,CNG,Automatic,1298735.12,18.5,1497,5,5871.85
1397,Volkswagen,Tiguan,2019,Electric,Manual,3429981.35,14.8,1984,5,11609.3
1398,Volkswagen,Taigun,2016,Diesel,Manual,1133764.16,16.1,1498,5,7680.12
1399,Kia,Sonet,2015,Petrol,Automatic,1053037.85,19.1,998,5,3979.67
1400,Honda,WR-V,2019,Petrol,Manual,954996.47,18.7,1199,5,3792.19
1401,Mahindra,Scorpio-N,2020,Diesel,Automatic,2336106.31,16.7,2184,7,6556.72
1402,Kia,Carnival,2023,Petrol,Manual,2662287.86,13.7,2199,7,12691.66
1403,Honda,Jazz,2021,Petrol,Manual,930399.36,17.7,1199,5,4576.1
1404,Mahindra,Scorpio-N,2023,Petrol,Automatic,1724051.15,16.2,2184,7,7319.33
1405,Kia,Carens,2024,Petrol,Manual,1456855.54,18.5,1497,7,7742.02
1406,Kia,Carnival,2017,Diesel,Automatic,3011331.88,15.2,2199,7,10671.31
1407,Hyundai,Verna,2018,Diesel,Automatic,1425903.32,17.8,1497,5,4642.33
1408,Renault,Triber,2019,Petrol,Automatic,971576.68,19.5,999,7,3959.93
1409,Renault,Triber,2017,Petrol,Automatic,751078.88,18.5,999,7,3636.69
1410,Renault,Duster,2021,Diesel,Manual,1196670.63,14.3,1461,5,4811.31
1411,Tata Motors,Tiago,2018,Petrol,Automatic,660942.72,21.2,1199,5,3678.0
1412,Volkswagen,Vento,2018,Petrol,Automatic,1089482.56,16.6,1598,5,4781.29
1413,Mahindra,Thar,2016,Petrol,Manual,1435351.39,14.4,2184,4,6272.85
1414,Maruti Suzuki,Ertiga,2015,Petrol,Automatic,1025504.71,19.0,1462,7,4781.84
1415,Honda,Amaze,2017,Petrol,Automatic,712299.22,21.4,1199,5,4615.76
1416,Renault,Triber,2018,Petrol,Manual,691610.75,19.8,999,7,3704.39
1417,Volkswagen,Taigun,2018,Diesel,Manual,1919193.67,15.3,1498,5,5438.69
1418,Honda,WR-V,2024,Diesel,Manual,1012468.82,19.6,1199,5,3057.34
1419,Mahindra,Scorpio-N,2022,Diesel,Automatic,1502018.99,15.7,2184,7,7924.79
1420,Volkswagen,Tiguan,2018,Petrol,Automatic,3790765.37,14.0,1984,5,13812.66
1421,Skoda,Superb,2015,Electric,Manual,3222311.89,14.2,1984,5,9227.34
1422,Honda,Jazz,2021,Petrol,Automatic,783183.22,18.2,1199,5,3921.72
1423,Kia,EV6,2023,Electric,Manual,6480321.72,506.1,2397,5,11155.95
1424,Mahindra,XUV700,2015,Petrol,Automatic,2159147.67,15.6,1997,5,6410.97
1425,Tata Motors,Punch,2016,CNG,Automatic,772369.5,21.7,1199,5,4468.42
1426,Maruti Suzuki,Swift,2019,Petrol,Automatic,936335.37,23.2,1197,5,4108.27
1427,Skoda,Kushaq,2015,Diesel,Automatic,1248016.84,16.0,1498,5,6741.5
1428,Hyundai,i20,2020,Petrol,Manual,962234.0,21.5,1197,5,5014.47
1429,Honda,Civic,2023,Petrol,Automatic,2181529.01,14.7,1799,5,7275.93
1430,Honda,Amaze,2022,Petrol,Automatic,946351.98,20.2,1199,5,4554.63
1431,Renault,Triber,2018,Petrol,Manual,676409.95,19.8,999,7,3966.87
1432,Renault,Lodgy,2015,Diesel,Manual,1076623.08,22.4,1461,7,4694.67
1433,Kia,Carens,2017,CNG,Manual,1545557.67,16.4,1497,7,6075.52
1434,Renault,Kwid,2021,Diesel,Manual,452718.55,22.4,999,5,2928.91
1435,Renault,Lodgy,2018,Petrol,Automatic,1024521.3,21.5,1461,7,4837.99
1436,Volkswagen,Polo,2020,Petrol,Automatic,811794.25,20.0,999,5,4756.34
1437,Skoda,Kushaq,2017,Diesel,Automatic,1862276.55,16.0,1498,5,7364.02
1438,Toyota,Glanza,2018,Petrol,Automatic,876840.76,20.0,1197,5,3621.03
1439,Skoda,Superb,2016,Petrol,Manual,3575352.48,13.5,1984,5,9628.81
1440,Kia,Carens,2018,Diesel,Automatic,1250425.85,15.3,1497,7,8140.22
1441,Hyundai,i20,2015,Petrol,Manual,866379.25,20.8,1197,5,5223.66
1442,Maruti Suzuki,Swift,2021,Diesel,Automatic,739168.05,22.3,1197,5,2872.87
1443,Renault,Triber,2022,Petrol,Manual,831450.84,18.2,999,7,4372.73
1444,Hyundai,Creta,2021,Petrol,Automatic,1105212.6,16.9,1497,5,6230.41
1445,Tata Motors,Harrier,2015,Petrol,Manual,1852624.07,16.2,2184,7,7879.85
1446,Honda,Amaze,2015,CNG,Manual,915512.24,20.4,1199,5,4055.85
1447,Maruti Suzuki,Swift,2018,Diesel,Automatic,698595.12,21.4,1197,5,3544.65
1448,Skoda,Slavia,2017,CNG,Automatic,1648565.28,17.1,1498,5,4923.7
1449,Toyota,Fortuner,2018,Petrol,Automatic,4579931.03,13.3,2755,7,11344.63
1450,Hyundai,i20,2020,Petrol,Manual,916951.96,21.6,1197,5,5265.75
1451,Renault,Lodgy,2020,Diesel,Manual,939035.33,22.4,1461,7,5025.09
1452,Renault,Kwid,2022,Diesel,Manual,573243.8,24.3,999,5,2047.47
1453,Mahindra,Thar,2021,Diesel,Manual,1538961.4,14.9,2184,4,7350.96
1454,Maruti Suzuki,Baleno,2021,Petrol,Manual,865736.5,19.5,1197,5,3737.02
1455,Honda,City,2016,Diesel,Manual,1278260.63,18.9,1498,5,4409.56
1456,Mahindra,Bolero,2016,Petrol,Manual,1244177.2,16.8,1493,7,4002.15
1457,Tata Motors,Altroz,2020,Petrol,Automatic,674042.24,18.9,1199,5,3695.56
1458,Tata Motors,Tiago,2024,Petrol,Manual,678622.16,20.6,1199,5,2745.67
1459,Renault,Duster,2021,Petrol,Automatic,953549.79,15.8,1461,5,4868.11
1460,Mahindra,Scorpio-N,2020,Petrol,Manual,1566740.41,16.9,2184,7,6308.08
1461,Mahindra,Thar,2022,Petrol,Automatic,1481176.82,14.1,2184,4,8231.75
1462,Skoda,Kushaq,2021,Petrol,Automatic,1558499.86,16.5,1498,5,5906.88
1463,Maruti Suzuki,Dzire,2016,Petrol,Manual,830674.7,20.6,1197,5,3918.8
1464,Toyota,Camry,2021,Diesel,Manual,4509080.35,16.7,2487,5,8873.15
1465,Skoda,Octavia,2022,Diesel,Automatic,2890435.76,15.4,1968,5,8262.54
1466,Hyundai,Creta,2018,Petrol,Manual,1652294.08,16.5,1497,5,7039.55
1467,Volkswagen,Tiguan,2021,Diesel,Automatic,3798255.98,13.1,1984,5,10322.48
1468,Honda,Civic,2017,Petrol,Manual,2038212.04,16.9,1799,5,6544.45
1469,Maruti Suzuki,WagonR,2021,Diesel,Automatic,760369.31,24.7,998,5,3242.4
1470,Skoda,Kushaq,2020,Petrol,Manual,1690692.34,17.4,1498,5,6035.5
1471,Maruti Suzuki,WagonR,2018,Petrol,Automatic,666257.06,23.1,998,5,2865.5
1472,Renault,Triber,2017,Diesel,Automatic,953266.75,18.1,999,7,3590.86
1473,Honda,WR-V,2022,Diesel,Automatic,1178826.62,20.5,1199,5,4295.86
1474,Volkswagen,Polo,2015,Petrol,Manual,930369.84,17.4,999,5,4641.12
1475,Renault,Kwid,2020,Petrol,Manual,589588.44,24.6,999,5,2404.57
1476,Maruti Suzuki,Swift,2020,Petrol,Manual,674573.42,22.4,1197,5,3757.78
1477,Honda,Civic,2023,Diesel,Automatic,2293093.24,16.4,1799,5,6825.27
1478,Kia,Seltos,2021,Petrol,Manual,1369041.99,18.6,1497,5,6306.73
1479,Tata Motors,Altroz,2021,Petrol,Automatic,694679.83,20.3,1199,5,2942.64
1480,Mahindra,Scorpio-N,2017,Petrol,Automatic,1727118.0,16.2,2184,7,6510.15
1481,Hyundai,i20,2021,Petrol,Automatic,731604.82,21.5,1197,5,4014.77
1482,Hyundai,Venue,2024,Petrol,Automatic,1014486.94,18.2,998,5,4866.36
1483,Mahindra,XUV700,2018,Diesel,Automatic,2080147.55,15.1,1997,5,7120.27
1484,Tata Motors,Punch,2018,Diesel,Manual,814999.69,20.4,1199,5,4735.02
1485,Tata Motors,Tiago,2016,Petrol,Automatic,680749.96,22.0,1199,5,3650.29
1486,Mahindra,Bolero,2017,Diesel,Automatic,1214588.61,16.9,1493,7,5099.69
1487,Maruti Suzuki,Baleno,2024,Petrol,Manual,997838.36,21.0,1197,5,4130.59
1488,Renault,Lodgy,2017,Electric,Manual,985763.24,22.9,1461,7,4749.9
1489,Kia,Seltos,2019,Diesel,Manual,1446430.52,16.5,1497,5,7103.44
1490,Renault,Lodgy,2024,Diesel,Automatic,1102622.38,22.2,1461,7,4844.7
1491,Kia,Carens,2015,Petrol,Manual,1456684.59,18.7,1497,7,6814.48
1492,Mahindra,Scorpio-N,2015,CNG,Automatic,1468836.84,16.5,2184,7,7565.33
1493,Volkswagen,Tiguan,2016,Petrol,Manual,3510128.42,12.1,1984,5,13469.16
1494,Renault,Triber,2016,CNG,Manual,953618.06,17.8,999,7,4009.23
1495,Skoda,Rapid,2019,Petrol,Manual,940970.1,17.8,1197,5,4423.14
1496,Hyundai,Verna,2017,CNG,Automatic,1000317.59,17.6,1497,5,5101.06
1497,Skoda,Octavia,2021,Petrol,Manual,2805986.18,15.6,1968,5,7758.71
1498,Volkswagen,Taigun,2019,Petrol,Manual,1203869.9,15.0,1498,5,5695.01
1499,Toyota,Glanza,2022,Petrol,Automatic,771557.72,20.7,1197,5,3378.06
1500,Kia,Carens,2017,Petrol,Manual,1004688.77,17.8,1497,7,5783.0
1501,Hyundai,Verna,2021,Petrol,Manual,1486757.03,19.7,1497,5,4503.13
1502,Skoda,Octavia,2023,Petrol,Automatic,2361397.69,15.6,1968,5,9005.97
1503,Toyota,Glanza,2017,Petrol,Manual,810281.29,20.5,1197,5,3213.77
1504,Mahindra,Scorpio-N,2016,Electric,Manual,1708662.35,15.5,2184,7,7890.45
1505,Skoda,Slavia,2018,Petrol,Automatic,1425261.07,16.8,1498,5,5909.38
